route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
202,14FALL-All-Weekday-01,91470903,"202 iXpress Conestoga Mall",1,142595,2020006
202,14FALL-All-Weekday-01,91471003,"202 iXpress Conestoga Mall",1,142605,2020006
202,14FALL-All-Weekday-01,91471103,"202 iXpress The Boardwalk",0,142598,2020005
202,14FALL-All-Weekday-01,91471203,"202 iXpress The Boardwalk",0,142594,2020005
202,14FALL-All-Weekday-01,91471303,"202 iXpress The Boardwalk",0,142605,2020005
202,14FALL-All-Weekday-01,91471403,"202 iXpress The Boardwalk",0,142604,2020005
202,14FALL-All-Weekday-01,91471503,"202 iXpress The Boardwalk",0,142598,2020005
202,14FALL-All-Weekday-01,91471603,"202 iXpress The Boardwalk",0,142605,2020005
202,14FALL-All-Weekday-01,91471703,"202 iXpress The Boardwalk",0,142604,2020005
202,14FALL-All-Weekday-01,91471803,"202 iXpress The Boardwalk",0,142601,2020005
202,14FALL-All-Weekday-01,91471903,"202 iXpress The Boardwalk",0,142603,2020005
202,14FALL-All-Weekday-01,91472003,"202 iXpress The Boardwalk",0,142603,2020005
202,14FALL-All-Weekday-01,91472103,"202 iXpress The Boardwalk",0,142599,2020005
202,14FALL-All-Weekday-01,91472203,"202 iXpress The Boardwalk",0,142600,2020005
202,14FALL-All-Weekday-01,91472303,"202 iXpress The Boardwalk",0,142596,2020005
202,14FALL-All-Weekday-01,91472403,"202 iXpress The Boardwalk",0,142597,2020005
202,14FALL-All-Weekday-01,91472503,"202 iXpress The Boardwalk",0,142600,2020005
202,14FALL-All-Weekday-01,91472603,"202 iXpress The Boardwalk",0,142605,2020005
202,14FALL-All-Weekday-01,91472703,"202 iXpress The Boardwalk",0,142604,2020005
202,14FALL-All-Weekday-01,91472803,"202 iXpress The Boardwalk",0,142598,2020005
202,14FALL-All-Weekday-01,91472903,"202 iXpress The Boardwalk",0,142605,2020005
202,14FALL-All-Weekday-01,91473003,"202 iXpress The Boardwalk",0,142604,2020005
202,14FALL-All-Weekday-01,91473103,"202 iXpress The Boardwalk",0,142600,2020005
202,14FALL-All-Weekday-01,91473203,"202 iXpress The Boardwalk",0,142597,2020005
202,14FALL-All-Weekday-01,91473303,"202 iXpress The Boardwalk",0,142603,2020005
202,14FALL-All-Weekday-01,91473403,"202 iXpress The Boardwalk",0,142595,2020005
202,14FALL-All-Weekday-01,91473503,"202 iXpress The Boardwalk",0,142602,2020005
202,14FALL-All-Weekday-01,91473603,"202 iXpress The Boardwalk",0,142594,2020005
202,14FALL-All-Weekday-01,91473703,"202 iXpress The Boardwalk",0,142595,2020005
202,14FALL-All-Weekday-01,91473803,"202 iXpress The Boardwalk",0,142602,2020005
202,14FALL-All-Weekday-01,91473903,"202 iXpress The Boardwalk",0,142594,2020005
202,14FALL-All-Weekday-01,91474003,"202 iXpress The Boardwalk",0,142594,2020005
202,14FALL-All-Weekday-01,91474103,"202 iXpress The Boardwalk",0,142605,2020005
202,14FALL-All-Weekday-01,91474203,"202 iXpress The Boardwalk",0,142595,2020005
202,14FALL-All-Weekday-01,91474303,"202 iXpress The Boardwalk",0,142604,2020005
202,14FALL-All-Weekday-01,91474403,"202 iXpress The Boardwalk",0,142602,2020005
202,14FALL-All-Weekday-01,91474503,"202 iXpress The Boardwalk",0,142598,2020005
202,14FALL-All-Weekday-01,91474603,"202 iXpress The Boardwalk",0,142596,2020005
202,14FALL-All-Weekday-01,91474703,"202 iXpress The Boardwalk",0,142595,2020005
202,14FALL-All-Weekday-01,91474803,"202 iXpress The Boardwalk",0,142602,2020005
202,14FALL-All-Weekday-01,91474903,"202 iXpress The Boardwalk",0,142594,2020005
202,14FALL-All-Weekday-01,91475003,"202 iXpress The Boardwalk",0,142595,2020005
202,14FALL-All-Weekday-01,91475103,"202 iXpress The Boardwalk",0,142599,2020005
202,14FALL-All-Weekday-01,91475203,"202 iXpress The Boardwalk",0,142596,2020005
202,14FALL-All-Weekday-01,91475303,"202 iXpress The Boardwalk",0,142601,2020005
202,14FALL-All-Weekday-01,91475403,"202 iXpress The Boardwalk",0,142599,2020005
202,14FALL-All-Weekday-01,91475503,"202 iXpress The Boardwalk",0,142596,2020005
202,14FALL-All-Weekday-01,91475603,"202 iXpress The Boardwalk",0,142601,2020005
202,14FALL-All-Weekday-01,91475703,"202 iXpress The Boardwalk",0,142603,2020005
202,14FALL-All-Weekday-01,91475803,"202 iXpress The Boardwalk",0,142599,2020005
202,14FALL-All-Weekday-01,91475903,"202 iXpress The Boardwalk",0,142602,2020005
202,14FALL-All-Weekday-01,91476003,"202 iXpress The Boardwalk",0,142598,2020005
202,14FALL-All-Weekday-01,91476103,"202 iXpress The Boardwalk",0,142594,2020005
202,14FALL-All-Weekday-01,91476203,"202 iXpress The Boardwalk",0,142605,2020005
202,14FALL-All-Weekday-01,91476303,"202 iXpress The Boardwalk",0,142595,2020005
202,14FALL-All-Weekday-01,91476403,"202 iXpress The Boardwalk",0,142605,2020005
202,14FALL-All-Weekday-01,91476503,"202 iXpress The Boardwalk",0,142597,2020005
202,14FALL-All-Weekday-01,91476603,"202 iXpress The Boardwalk",0,142594,2020005
202,14FALL-All-Weekday-01,91476703,"202 iXpress The Boardwalk",0,142600,2020005
202,14FALL-All-Weekday-01,91476803,"202 iXpress The Boardwalk",0,142597,2020005
202,14FALL-All-Weekday-01,91476903,"202 iXpress Conestoga Mall",1,142594,2020006
202,14FALL-All-Weekday-01,91477003,"202 iXpress Conestoga Mall",1,142597,2020006
202,14FALL-All-Weekday-01,91477103,"202 iXpress Conestoga Mall",1,142596,2020006
202,14FALL-All-Weekday-01,91477203,"202 iXpress Conestoga Mall",1,142600,2020006
202,14FALL-All-Weekday-01,91477303,"202 iXpress Conestoga Mall",1,142599,2020006
202,14FALL-All-Weekday-01,91477403,"202 iXpress Conestoga Mall",1,142603,2020006
202,14FALL-All-Weekday-01,91477503,"202 iXpress Conestoga Mall",1,142598,2020006
202,14FALL-All-Weekday-01,91477603,"202 iXpress Conestoga Mall",1,142602,2020006
202,14FALL-All-Weekday-01,91477703,"202 iXpress Conestoga Mall",1,142604,2020006
202,14FALL-All-Weekday-01,91477803,"202 iXpress Conestoga Mall",1,142595,2020006
202,14FALL-All-Weekday-01,91477903,"202 iXpress Conestoga Mall",1,142605,2020006
202,14FALL-All-Weekday-01,91478003,"202 iXpress Conestoga Mall",1,142596,2020006
202,14FALL-All-Weekday-01,91478103,"202 iXpress Conestoga Mall",1,142604,2020006
202,14FALL-All-Weekday-01,91478203,"202 iXpress Conestoga Mall",1,142600,2020006
202,14FALL-All-Weekday-01,91478303,"202 iXpress Conestoga Mall",1,142595,2020006
202,14FALL-All-Weekday-01,91478403,"202 iXpress Conestoga Mall",1,142599,2020006
202,14FALL-All-Weekday-01,91478503,"202 iXpress Conestoga Mall",1,142605,2020006
202,14FALL-All-Weekday-01,91478603,"202 iXpress Conestoga Mall",1,142603,2020006
202,14FALL-All-Weekday-01,91478703,"202 iXpress Conestoga Mall",1,142594,2020006
202,14FALL-All-Weekday-01,91478803,"202 iXpress Conestoga Mall",1,142601,2020006
202,14FALL-All-Weekday-01,91478903,"202 iXpress Conestoga Mall",1,142598,2020006
202,14FALL-All-Weekday-01,91479003,"202 iXpress Conestoga Mall",1,142597,2020006
202,14FALL-All-Weekday-01,91479103,"202 iXpress Conestoga Mall",1,142602,2020006
202,14FALL-All-Weekday-01,91479203,"202 iXpress Conestoga Mall",1,142596,2020006
202,14FALL-All-Weekday-01,91479303,"202 iXpress Conestoga Mall",1,142604,2020006
202,14FALL-All-Weekday-01,91479403,"202 iXpress Conestoga Mall",1,142600,2020006
202,14FALL-All-Weekday-01,91479503,"202 iXpress Conestoga Mall",1,142594,2020006
202,14FALL-All-Weekday-01,91479603,"202 iXpress Conestoga Mall",1,142601,2020006
202,14FALL-All-Weekday-01,91479703,"202 iXpress Conestoga Mall",1,142598,2020006
202,14FALL-All-Weekday-01,91479803,"202 iXpress Conestoga Mall",1,142597,2020006
202,14FALL-All-Weekday-01,91479903,"202 iXpress Conestoga Mall",1,142602,2020006
202,14FALL-All-Weekday-01,91480003,"202 iXpress Conestoga Mall",1,142601,2020006
202,14FALL-All-Weekday-01,91480103,"202 iXpress Conestoga Mall",1,142598,2020006
202,14FALL-All-Weekday-01,91480203,"202 iXpress Conestoga Mall",1,142597,2020006
202,14FALL-All-Weekday-01,91480303,"202 iXpress Conestoga Mall",1,142602,2020006
202,14FALL-All-Weekday-01,91480403,"202 iXpress Conestoga Mall",1,142596,2020006
202,14FALL-All-Weekday-01,91480503,"202 iXpress Conestoga Mall",1,142604,2020006
202,14FALL-All-Weekday-01,91480603,"202 iXpress Conestoga Mall",1,142600,2020006
202,14FALL-All-Weekday-01,91480703,"202 iXpress Conestoga Mall",1,142595,2020006
202,14FALL-All-Weekday-01,91480803,"202 iXpress Conestoga Mall",1,142599,2020006
202,14FALL-All-Weekday-01,91480903,"202 iXpress Conestoga Mall",1,142605,2020006
202,14FALL-All-Weekday-01,91481003,"202 iXpress Conestoga Mall",1,142595,2020006
202,14FALL-All-Weekday-01,91481103,"202 iXpress Conestoga Mall",1,142599,2020006
202,14FALL-All-Weekday-01,91481203,"202 iXpress Conestoga Mall",1,142605,2020006
202,14FALL-All-Weekday-01,91481303,"202 iXpress Conestoga Mall",1,142603,2020006
202,14FALL-All-Weekday-01,91481403,"202 iXpress Conestoga Mall",1,142594,2020006
202,14FALL-All-Weekday-01,91481503,"202 iXpress Conestoga Mall",1,142598,2020006
202,14FALL-All-Weekday-01,91481603,"202 iXpress Conestoga Mall",1,142602,2020006
202,14FALL-All-Weekday-01,91481703,"202 iXpress Conestoga Mall",1,142604,2020006
202,14FALL-All-Weekday-01,91481803,"202 iXpress Conestoga Mall",1,142595,2020006
202,14FALL-All-Weekday-01,91481903,"202 iXpress Conestoga Mall",1,142605,2020006
202,14FALL-All-Weekday-01,91482003,"202 iXpress Conestoga Mall",1,142594,2020006
202,14FALL-All-Weekday-01,91482103,"202 iXpress Conestoga Mall",1,142598,2020006
202,14FALL-All-Weekday-01,91482203,"202 iXpress Conestoga Mall",1,142602,2020006
202,14FALL-All-Weekday-01,91482303,"202 iXpress Conestoga Mall",1,142604,2020006
202,14FALL-All-Weekday-01,91482403,"202 iXpress Conestoga Mall",1,142595,2020006
202,14FALL-All-Weekday-01,91482503,"202 iXpress Conestoga Mall",1,142605,2020006
202,14FALL-All-Weekday-01,91482603,"202 iXpress Conestoga Mall",1,142594,2020006
201,14FALL-All-Weekday-01,91486103,"201 iXpress Conestoga Mall",1,142594,2010023
201,14FALL-All-Weekday-01,91486203,"201 iXpress Conestoga Mall",1,142597,2010023
201,14FALL-All-Weekday-01,91486303,"201 iXpress Conestoga Mall",1,142596,2010023
201,14FALL-All-Weekday-01,91486403,"201 iXpress Conestoga Mall",1,142599,2010023
201,14FALL-All-Weekday-01,91486503,"201 iXpress Conestoga Mall",1,142603,2010023
201,14FALL-All-Weekday-01,91486603,"201 iXpress Conestoga Mall",1,142601,2010023
201,14FALL-All-Weekday-01,91486703,"201 iXpress Conestoga Mall",1,142597,2010023
201,14FALL-All-Weekday-01,91486803,"201 iXpress Conestoga Mall",1,142596,2010023
201,14FALL-All-Weekday-01,91486903,"201 iXpress Conestoga Mall",1,142600,2010023
201,14FALL-All-Weekday-01,91487003,"201 iXpress Conestoga Mall",1,142599,2010023
201,14FALL-All-Weekday-01,91487103,"201 iXpress Conestoga Mall",1,142603,2010023
201,14FALL-All-Weekday-01,91487203,"201 iXpress Conestoga Mall",1,142601,2010023
201,14FALL-All-Weekday-01,91487303,"201 iXpress Conestoga Mall",1,142597,2010023
201,14FALL-All-Weekday-01,91487403,"201 iXpress Conestoga Mall",1,142596,2010023
201,14FALL-All-Weekday-01,91487503,"201 iXpress Conestoga Mall",1,142600,2010023
201,14FALL-All-Weekday-01,91487603,"201 iXpress Conestoga Mall",1,142599,2010023
201,14FALL-All-Weekday-01,91487703,"201 iXpress Conestoga Mall",1,142603,2010023
201,14FALL-All-Weekday-01,91487803,"201 iXpress Conestoga Mall",1,142601,2010023
201,14FALL-All-Weekday-01,91487903,"201 iXpress Conestoga Mall",1,142597,2010023
201,14FALL-All-Weekday-01,91488003,"201 iXpress Conestoga Mall",1,142596,2010023
201,14FALL-All-Weekday-01,91488103,"201 iXpress Conestoga Mall",1,142600,2010023
201,14FALL-All-Weekday-01,91488203,"201 iXpress Conestoga Mall",1,142599,2010023
201,14FALL-All-Weekday-01,91488303,"201 iXpress Conestoga Mall",1,142603,2010023
201,14FALL-All-Weekday-01,91488403,"201 iXpress Conestoga Mall",1,142601,2010023
201,14FALL-All-Weekday-01,91488503,"201 iXpress Conestoga Mall",1,142602,2010023
201,14FALL-All-Weekday-01,91488603,"201 iXpress Conestoga Mall",1,142604,2010023
201,14FALL-All-Weekday-01,91488703,"201 iXpress Conestoga Mall",1,142595,2010023
201,14FALL-All-Weekday-01,91488803,"201 iXpress Conestoga Mall",1,142605,2010023
201,14FALL-All-Weekday-01,91488903,"201 iXpress Conestoga Mall",1,142594,2010023
201,14FALL-All-Weekday-01,91489003,"201 iXpress Conestoga Mall",1,142598,2010023
201,14FALL-All-Weekday-01,91489103,"201 iXpress Conestoga Mall",1,142602,2010023
201,14FALL-All-Weekday-01,91489203,"201 iXpress Conestoga Mall",1,142604,2010023
201,14FALL-All-Weekday-01,91489303,"201 iXpress Conestoga Mall",1,142595,2010023
201,14FALL-All-Weekday-01,91489403,"201 iXpress Conestoga Mall",1,142595,2010023
201,14FALL-All-Weekday-01,91489503,"201 iXpress Conestoga Mall",1,142605,2010023
201,14FALL-All-Weekday-01,91489603,"201 iXpress Conestoga Mall",1,142594,2010023
201,14FALL-All-Weekday-01,91489703,"201 iXpress Conestoga Mall",1,142598,2010023
201,14FALL-All-Weekday-01,91489803,"201 iXpress Conestoga Mall",1,142602,2010023
201,14FALL-All-Weekday-01,91489903,"201 iXpress Conestoga Mall",1,142604,2010023
201,14FALL-All-Weekday-01,91490003,"201 iXpress Conestoga Mall",1,142595,2010023
201,14FALL-All-Weekday-01,91490103,"201 iXpress Conestoga Mall",1,142602,2010023
201,14FALL-All-Weekday-01,91490203,"201 iXpress Conestoga Mall",1,142604,2010023
201,14FALL-All-Weekday-01,91490303,"201 iXpress Conestoga Mall",1,142595,2010023
201,14FALL-All-Weekday-01,91490403,"201 iXpress Conestoga Mall",1,142605,2010023
201,14FALL-All-Weekday-01,91490503,"201 iXpress Conestoga Mall",1,142594,2010023
201,14FALL-All-Weekday-01,91490603,"201 iXpress Conestoga Mall",1,142598,2010023
201,14FALL-All-Weekday-01,91490703,"201 iXpress Conestoga Mall",1,142605,2010023
201,14FALL-All-Weekday-01,91490803,"201 iXpress Conestoga Mall",1,142594,2010023
201,14FALL-All-Weekday-01,91490903,"201 iXpress Conestoga Mall",1,142604,2010023
201,14FALL-All-Weekday-01,91491003,"201 iXpress Forest Glen",0,142596,2010022
201,14FALL-All-Weekday-01,91491103,"201 iXpress Forest Glen",0,142595,2010022
201,14FALL-All-Weekday-01,91491203,"201 iXpress Forest Glen",0,142597,2010022
201,14FALL-All-Weekday-01,91491303,"201 iXpress Forest Glen",0,142596,2010022
201,14FALL-All-Weekday-01,91491403,"201 iXpress Forest Glen",0,142600,2010022
201,14FALL-All-Weekday-01,91491503,"201 iXpress Forest Glen",0,142599,2010022
201,14FALL-All-Weekday-01,91491603,"201 iXpress Forest Glen",0,142603,2010022
201,14FALL-All-Weekday-01,91491703,"201 iXpress Forest Glen",0,142601,2010022
201,14FALL-All-Weekday-01,91491803,"201 iXpress Forest Glen",0,142598,2010022
201,14FALL-All-Weekday-01,91491903,"201 iXpress Forest Glen",0,142602,2010022
201,14FALL-All-Weekday-01,91492003,"201 iXpress Forest Glen",0,142604,2010022
201,14FALL-All-Weekday-01,91492103,"201 iXpress Forest Glen",0,142595,2010022
201,14FALL-All-Weekday-01,91492203,"201 iXpress Forest Glen",0,142605,2010022
201,14FALL-All-Weekday-01,91492303,"201 iXpress Forest Glen",0,142594,2010022
201,14FALL-All-Weekday-01,91492403,"201 iXpress Forest Glen",0,142598,2010022
201,14FALL-All-Weekday-01,91492503,"201 iXpress Forest Glen",0,142602,2010022
201,14FALL-All-Weekday-01,91492603,"201 iXpress Forest Glen",0,142604,2010022
201,14FALL-All-Weekday-01,91492703,"201 iXpress Forest Glen",0,142600,2010022
201,14FALL-All-Weekday-01,91492803,"201 iXpress Forest Glen",0,142599,2010022
201,14FALL-All-Weekday-01,91492903,"201 iXpress Forest Glen",0,142603,2010022
201,14FALL-All-Weekday-01,91493003,"201 iXpress Forest Glen",0,142601,2010022
201,14FALL-All-Weekday-01,91493103,"201 iXpress Forest Glen",0,142597,2010022
201,14FALL-All-Weekday-01,91493203,"201 iXpress Forest Glen",0,142596,2010022
201,14FALL-All-Weekday-01,91493303,"201 iXpress Forest Glen",0,142595,2010022
201,14FALL-All-Weekday-01,91493403,"201 iXpress Forest Glen",0,142605,2010022
201,14FALL-All-Weekday-01,91493503,"201 iXpress Forest Glen",0,142597,2010022
201,14FALL-All-Weekday-01,91493603,"201 iXpress Forest Glen",0,142596,2010022
201,14FALL-All-Weekday-01,91493703,"201 iXpress Conestoga Mall",1,142598,2010023
201,14FALL-All-Weekday-01,91493803,"201 iXpress Forest Glen",0,142594,2010022
201,14FALL-All-Weekday-01,91493903,"201 iXpress Forest Glen",0,142598,2010022
201,14FALL-All-Weekday-01,91494003,"201 iXpress Forest Glen",0,142602,2010022
201,14FALL-All-Weekday-01,91494103,"201 iXpress Forest Glen",0,142604,2010022
201,14FALL-All-Weekday-01,91494203,"201 iXpress Forest Glen",0,142595,2010022
201,14FALL-All-Weekday-01,91494303,"201 iXpress Forest Glen",0,142605,2010022
201,14FALL-All-Weekday-01,91494403,"201 iXpress Forest Glen",0,142594,2010022
201,14FALL-All-Weekday-01,91494503,"201 iXpress Forest Glen",0,142602,2010022
201,14FALL-All-Weekday-01,91494603,"201 iXpress Forest Glen",0,142604,2010022
201,14FALL-All-Weekday-01,91494703,"201 iXpress Forest Glen",0,142595,2010022
201,14FALL-All-Weekday-01,91494803,"201 iXpress Conestoga Mall",1,142594,2010023
201,14FALL-All-Weekday-01,91494903,"201 iXpress Conestoga Mall",1,142605,2010023
201,14FALL-All-Weekday-01,91495003,"201 iXpress Conestoga Mall",1,142594,2010023
201,14FALL-All-Weekday-01,91495103,"201 iXpress Conestoga Mall",1,142598,2010023
201,14FALL-All-Weekday-01,91495203,"201 iXpress Conestoga Mall",1,142602,2010023
201,14FALL-All-Weekday-01,91495303,"201 iXpress Conestoga Mall",1,142604,2010023
201,14FALL-All-Weekday-01,91495403,"201 iXpress Conestoga Mall",1,142595,2010023
201,14FALL-All-Weekday-01,91495503,"201 iXpress Conestoga Mall",1,142605,2010023
201,14FALL-All-Weekday-01,91495603,"201 iXpress Forest Glen",0,142602,2010022
201,14FALL-All-Weekday-01,91495703,"201 iXpress Forest Glen",0,142604,2010022
201,14FALL-All-Weekday-01,91495803,"201 iXpress Forest Glen",0,142595,2010022
201,14FALL-All-Weekday-01,91495903,"201 iXpress Forest Glen",0,142605,2010022
201,14FALL-All-Weekday-01,91496003,"201 iXpress Forest Glen",0,142594,2010022
201,14FALL-All-Weekday-01,91496103,"201 iXpress Conestoga Mall",1,142602,2010023
201,14FALL-All-Weekday-01,91496203,"201 iXpress Forest Glen",0,142605,2010022
201,14FALL-All-Weekday-01,91496303,"201 iXpress Forest Glen",0,142601,2010022
201,14FALL-All-Weekday-01,91496403,"201 iXpress Forest Glen",0,142598,2010022
201,14FALL-All-Weekday-01,91496503,"201 iXpress Forest Glen",0,142596,2010022
201,14FALL-All-Weekday-01,91496603,"201 iXpress Forest Glen",0,142604,2010022
201,14FALL-All-Weekday-01,91496703,"201 iXpress Forest Glen",0,142600,2010022
201,14FALL-All-Weekday-01,91496803,"201 iXpress Forest Glen",0,142595,2010022
201,14FALL-All-Weekday-01,91496903,"201 iXpress Forest Glen",0,142599,2010022
201,14FALL-All-Weekday-01,91497003,"201 iXpress Forest Glen",0,142605,2010022
201,14FALL-All-Weekday-01,91497103,"201 iXpress Forest Glen",0,142603,2010022
201,14FALL-All-Weekday-01,91497203,"201 iXpress Forest Glen",0,142594,2010022
201,14FALL-All-Weekday-01,91497303,"201 iXpress Forest Glen",0,142601,2010022
201,14FALL-All-Weekday-01,91497403,"201 iXpress Forest Glen",0,142598,2010022
201,14FALL-All-Weekday-01,91497503,"201 iXpress Forest Glen",0,142597,2010022
201,14FALL-All-Weekday-01,91497603,"201 iXpress Forest Glen",0,142602,2010022
201,14FALL-All-Weekday-01,91497703,"201 iXpress Forest Glen",0,142594,2010022
201,14FALL-All-Weekday-01,91501003,"201 iXpress Conestoga Mall",1,142605,2010023
19,14FALL-All-Weekday-01,91501303,"19 Victoria South to Highland Hills",0,152231,190004
19,14FALL-All-Weekday-01,91501403,"19 Victoria South to Highland Hills",0,142500,190004
19,14FALL-All-Weekday-01,91501503,"19 Victoria South to Highland Hills",0,142470,190004
19,14FALL-All-Weekday-01,91501603,"19 Victoria South to Highland Hills",0,142500,190004
19,14FALL-All-Weekday-01,91501703,"19 Victoria South to Highland Hills",0,142497,190004
19,14FALL-All-Weekday-01,91501803,"19 Victoria South to Highland Hills",0,142543,190004
19,14FALL-All-Weekday-01,91501903,"19 Victoria South to Highland Hills",0,152235,190004
19,14FALL-All-Weekday-01,91502003,"19 Victoria South to Downtown",0,142497,190004
19,14FALL-All-Weekday-01,91502103,"19 Victoria South to Highland Hills",0,152232,190004
19,14FALL-All-Weekday-01,91502203,"19 Victoria South to Highland Hills",0,152237,190004
19,14FALL-All-Weekday-01,91502303,"19 Victoria South to Highland Hills",0,152235,190004
19,14FALL-All-Weekday-01,91502403,"19 Victoria South to Highland Hills",0,152231,190004
19,14FALL-All-Weekday-01,91502503,"19 Victoria South to Highland Hills",0,152235,190004
19,14FALL-All-Weekday-01,91502603,"19 Victoria South to Downtown",1,142497,190007
19,14FALL-All-Weekday-01,91502703,"19 Victoria South to Downtown",1,142500,190007
19,14FALL-All-Weekday-01,91502803,"19 Victoria South to Downtown",1,142497,190007
19,14FALL-All-Weekday-01,91502903,"19 Victoria South to Downtown",1,142500,190007
19,14FALL-All-Weekday-01,91503003,"19 Victoria South to Downtown",1,142470,190007
19,14FALL-All-Weekday-01,91503103,"19 Victoria South to Downtown",1,142500,190007
19,14FALL-All-Weekday-01,91503203,"19 Victoria South to Downtown",1,142497,190007
19,14FALL-All-Weekday-01,91503303,"19 Victoria South to Downtown",1,142476,190007
19,14FALL-All-Weekday-01,91503403,"19 Victoria South to Downtown",1,152235,190007
19,14FALL-All-Weekday-01,91503503,"19 Victoria South to Downtown",1,152231,190007
19,14FALL-All-Weekday-01,91503603,"19 Victoria South to Downtown",1,152232,190007
19,14FALL-All-Weekday-01,91503703,"19 Victoria South to Downtown",1,152237,190007
19,14FALL-All-Weekday-01,91503803,"19 Victoria South to Downtown",1,152235,190007
19,14FALL-All-Weekday-01,91503903,"19 Victoria South to Downtown",1,152231,190007
19,14FALL-All-Weekday-01,91504003,"19 Victoria South to Downtown",1,152235,190007
23,14FALL-All-Weekday-01,91505203,"23 Idlewood to Fairview Park",0,142521,230022
23,14FALL-All-Weekday-01,91505303,"23 Idlewood to Fairview Park",0,142480,230022
23,14FALL-All-Weekday-01,91505403,"23 Idlewood to Fairview Park",0,142535,230022
23,14FALL-All-Weekday-01,91505503,"23 Idlewood to Fairview Park",0,142533,230022
23,14FALL-All-Weekday-01,91505603,"23 Idlewood to Fairview Park",0,142534,230022
23,14FALL-All-Weekday-01,91505703,"23 Idlewood to Fairview Park",0,142502,230022
23,14FALL-All-Weekday-01,91505803,"23 Idlewood to Fairview Park",0,142521,230022
23,14FALL-All-Weekday-01,91505903,"23 Idlewood to Fairview Park",0,142480,230022
23,14FALL-All-Weekday-01,91506003,"23 Idlewood to Fairview Park",0,142535,230022
23,14FALL-All-Weekday-01,91506103,"23 Idlewood to Fairview Park",0,142535,230022
23,14FALL-All-Weekday-01,91506203,"23 Idlewood to Fairview Park",0,142533,230022
23,14FALL-All-Weekday-01,91506303,"23 Idlewood to Fairview Park",0,142534,230022
23,14FALL-All-Weekday-01,91506403,"23 Idlewood to Fairview Park",0,142502,230022
23,14FALL-All-Weekday-01,91506503,"23 Idlewood to Fairview Park",0,142521,230022
23,14FALL-All-Weekday-01,91506603,"23 Idlewood",1,142505,230023
23,14FALL-All-Weekday-01,91506703,"23 Idlewood",1,142521,230023
23,14FALL-All-Weekday-01,91506803,"23 Idlewood",1,142480,230023
23,14FALL-All-Weekday-01,91506903,"23 Idlewood",1,142535,230023
23,14FALL-All-Weekday-01,91507003,"23 Idlewood",1,142533,230023
23,14FALL-All-Weekday-01,91507103,"23 Idlewood",1,142534,230023
23,14FALL-All-Weekday-01,91507203,"23 Idlewood",1,142502,230023
23,14FALL-All-Weekday-01,91507303,"23 Idlewood",1,142502,230023
23,14FALL-All-Weekday-01,91507403,"23 Idlewood",1,142521,230023
23,14FALL-All-Weekday-01,91507503,"23 Idlewood",1,142480,230023
23,14FALL-All-Weekday-01,91507603,"23 Idlewood",1,142535,230023
23,14FALL-All-Weekday-01,91507703,"23 Idlewood",1,142533,230023
23,14FALL-All-Weekday-01,91507803,"23 Idlewood",1,142534,230023
23,14FALL-All-Weekday-01,91507903,"23 Idlewood",1,142502,230023
23,14FALL-All-Weekday-01,91508003,"23 Idlewood",1,142521,230023
24,14FALL-All-Weekday-01,91509903,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91510003,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91510103,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91510203,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91510303,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91510403,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91510503,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91510603,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91510703,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91510803,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91510903,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91511003,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91511103,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91511203,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91511303,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91511403,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91511503,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91511603,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91511703,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91511803,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91511903,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91512003,"24 Highland",0,142482,240023
24,14FALL-All-Weekday-01,91512103,"24 Highland",0,142529,240023
24,14FALL-All-Weekday-01,91512203,"24 Highland",0,142517,240023
24,14FALL-All-Weekday-01,91512303,"24 Highland",0,142517,240023
24,14FALL-All-Weekday-01,91512403,"24 Highland",0,142517,240023
24,14FALL-All-Weekday-01,91512503,"24 Highland",0,142517,240023
24,14FALL-All-Weekday-01,91512603,"24 Highland",0,142517,240023
24,14FALL-All-Weekday-01,91512703,"24 Highland",0,142482,240006
24,14FALL-All-Weekday-01,91512803,"24 Highland",0,142517,240023
24,14FALL-All-Weekday-01,91512903,"24 Highland to Downtown",1,142482,240024
24,14FALL-All-Weekday-01,91513003,"24 Highland to Downtown",1,142529,240024
